AreaManagerId,AreaId,AreaDesc,StartDateArea,EndDateArea,UsageId
518,518_OUDCEN,Straatparkeren Oud Centrum (Den Haag),20131205,20150901,BETAALDP
518,518_WILLEM,Straatparkeren Willemspark (Den Haag),20131025,20150901,BETAALDP
518,29,Scheveningen Strandweg,20150831,29991231,VERGUNP
518,518_HMSCH,Straatparkeren Haagse Mart Schilderswijk (Den Haag),20131204,20150901,BETAALDP
518,518_BELG2,Straatparkeren Belgisch park 2 (Den Haag),20131025,20150901,BETAALDP
518,518_RIJ,Straatparkeren Rijslag (Den Haag),20131025,20150901,BETAALDP
518,518_LAHA,Straatparkeren Laanhaven (Den Haag),20131025,20150901,BETAALDP
518,518_STAT,Straatparkeren Stationsbuurt (Den Haag),20131205,20150901,BETAALDP
518,518_OSCH,Straatparkeren Oud Scheveningen (Den Haag),20131025,20150901,BETAALDP
518,518_VOOR,Straatparkeren Voorhout (Den Haag),20131025,20150901,BETAALDP
518,518_HEES,Straatparkeren Heesterbuurt (Den Haag),20131029,20150901,BETAALDP
518,518_BLOEM,Straatparkeren Bloemenbuurt (Den Haag),20131025,20150901,BETAALDP
518,518_RIVIER,Straatparkeren Rivierenbuurt (Den Haag),20131205,20150901,BETAALDP
518,T28B,Rustenburg-oostbroek Apeldoornselaan,20150916,20150917,PARKEREN
518,518_LAHAO,Straatparkeren Laanhaven oosthoek (Den Haag),20131025,20150901,BETAALDP
518,518_BELG,Straatparkeren Belgisch park (Den Haag),20131025,20150901,BETAALDP
518,518_MORG,Straatparkeren Morgenstond (Den Haag),20131025,20150901,BETAALDP
518,518_OOST,Straatparkeren Oostbroek (Den Haag),20131204,20150901,BETAALDP
518,518_AREND,Straatparkeren Arendsdorp/Benoordenhout (Den Haag),20131025,20150901,BETAALDP
518,518_BEZUI2,Straatparkeren Bezuidenhout Midden Zuid en West (Den Haag),20131204,20150901,BETAALDP
518,518_VOORNO,Straatparkeren Voorhout noord (Den Haag),20131025,20150901,BETAALDP
518,518_ARCHIP,Straatparkeren Archipelbuurt (Den Haag),20131025,20150901,BETAALDP
518,T29,Scheveningen Strandweg,20150901,29991231,BETAALDP
518,518_SPUIST,Straatparkeren Spuistraat (Den Haag),20131205,20150901,BETAALDP
518,518_BEZUID,Straatparkeren Bezuidenhout Oost en Midden Noord (Den Haag),20131025,20150901,BETAALDP
518,518_SPUIKW,Straatparkeren Spuikwartier (Den Haag),20131204,20150901,BETAALDP
518,518_ZEEHEL,Straatparkeren Zeeheldenkwartier (Den Haag),20131204,20150901,BETAALDP
518,518_SCHOOL,Straatparkeren Nieuwe Schoolstraat (Den Haag),20131205,20150901,BETAALDP
518,518_SEGBR,Straatparkeren Segbroek (Den Haag),20131025,20150901,BETAALDP
518,518_ZUIKOR,Straatparkeren Zuidwal/Kortenbos (Den Haag),20131025,20150901,BETAALDP
518,T07,Nieuwe Schoolstraat E.O,20150901,29991231,BETAALDP
307,307_PRSCH,P+R Station Schothorst (Amersfoort),20150505,29991231,PARKRIDE
518,T10,Benoordenhout,20150901,29991231,BETAALDP
307,307_PRVAT,P+R Station Vathorst (Amersfoort),20150505,29991231,PARKRIDE
307,307_CPBUN,Carpool Bunschoten A1 (Hoogland),20150505,29991231,CARPOOL
1930,1930_PRAKK,P+R Spijkenisse De Akkers (Spijkenisse),20150901,29991231,PARKRIDE
1930,1930_CPSPI,Carpool Spijkenisse (Spijkenisse),20150901,29991231,CARPOOL
1658,1658_PRHWE,P+R Station Heeze Westzijde (Heeze),20150901,29991231,PARKRIDE
1904,1904_PRBR3,P+R Station Breukelen P3 (Breukelen),20150901,29991231,PARKRIDE
797,797_CPHEU,Carpool Ei van Drunen A59 (Drunen),20150903,29991231,CARPOOL
1904,1904_CPBRE,Carpool Breukelen A2 (Breukelen),20150902,29991231,CARPOOL
1930,1930_PRHNO,P+R Spijkenisse Heemraadlaan Noordzijde (Spijkenisse),20150901,29991231,PARKRIDE
1904,1904_PRMAA,P+R Station Maarssen (Maarssen),20150902,29991231,PARKRIDE
1525,1525_PRSAS,P+R Station Sassenheim (Warmond),20150902,29991231,PARKRIDE
797,797_CPDRU,Carpool Drunen/Elshout A59 (Elshout),20150903,20150904,CARPOOL
1525,1525_CPSAS,Carpool Sassenheim A44 (Sassenheim),20150902,29991231,CARPOOL
610,610_PRSLI,P+R Station Sliedrecht Oostzijde (Sliedrecht),20150828,29991231,PARKRIDE
1658,1658_PRHEE,P+R Station Heeze Oostzijde (Heeze),20150901,29991231,PARKRIDE
1904,1904_CPVIN,Carpool Vinkeveen A2 (Loenersloot),20150901,29991231,CARPOOL
1904,1904_CPMAA,Carpool Maarssen A2 (Maarssen),20150901,29991231,CARPOOL
342,342_PRBOS,P+R Station Soest-Zuid Bosstraat (Soest),20150831,29991231,PARKRIDE
1904,1904_PRBR1,P+R Station Breukelen P1 (Breukelen),20150902,29991231,PARKRIDE
1904,1904_BR1,P+R Station Breukelen P1 (Breukelen),20150901,20150902,PARKRIDE
1930,1930_PRCEN,P+R Spijkenisse Centrum (Spijkenisse),20150901,29991231,PARKRIDE
610,610_PRSLD,P+R Station Sliechdrecht Westzijde (Sliedrecht),20150831,29991231,PARKRIDE
1658,1658_CPLEE,Carpool Leende/Valkenswaard A2 (Leende),20150901,29991231,CARPOOL
1525,1525_PRVOO,P+R Station Voorhout (Voorhout),20150902,29991231,PARKRIDE
518,T3A,Centrum zuid Wagenstraat,20150917,20150918,PARKEREN
532,532_PRBOO,P+R Station Bovenkarspel-Grootebroek Oostzijde (Bovenkarspel),20150901,29991231,PARKRIDE
342,342_PRSBG,P+R Soesterberg (Soesterberg),20150831,29991231,PARKRIDE
1904,1904_PRBR2,P+R Station Breukelen P2 (Breukelen),20150901,29991231,PARKRIDE
532,532_PRBOV,P+R Station Bovenkarspel-Grootebroek Westzijde (Bovenkarspel),20150901,29991231,PARKRIDE
1930,1930_PRHEE,P+R Spijkenisse Heemraadlaan Zuidzijde (Spijkenisse),20150901,29991231,PARKRIDE
342,342_PRSDK,P+R Station Soestdijk (Soest),20150831,29991231,PARKRIDE
450,450_PRUIT,P+R Station Uitgeest (Uitgeest),20150903,29991231,PARKRIDE
252,252_CPHEU,Carpool Heumen A73 (Heumen),20150902,29991231,CARPOOL
342,342_PREIK,P+R Station Soest-Zuid Eikenlaan (Soest),20150831,29991231,PARKRIDE
518,T25J,Regentessekwartier Duinoord Valeriusstraat,20150918,29991231,BETAALDP
518,T07B,Nieuwe Schoolstraat E.O Nachtregeling 30 min,20150918,29991231,BETAALDP
518,T10B,Benoordenhout  Max 120 Minuten,20150918,29991231,BETAALDP
518,T30C,Schilderswijk West Winkel Vaillantlaan,20150921,29991231,BETAALDP
518,T25E,Regentessekwartier Duinoord Laan van Meedervoort perceel 206,20150918,29991231,BETAALDP
518,T32A,Transvaal Groothandelsmarkt  Kamp max 30 min,20150921,29991231,BETAALDP
518,T30B,Schilderswijk West Winkels Hobbemastraat,20150921,29991231,BETAALDP
518,T28A,"Rustenburg-Oostbroek Dierenselaan, Apeldoornselaan  en Zuiderparklaan",20150916,29991231,BETAALDP
518,T36A,Vruchtenbuurt Kraag winkels 18/21,20150921,29991231,BETAALDP
518,T25I,Regentessekwartier Duinoord  v. Geenstraat,20150918,29991231,BETAALDP
518,T25G,Regentessekwartier Duinoord Regentesseplein,20150918,29991231,BETAALDP
518,T25F,Regentessekwartier Duinoord Loosduinseweg,20150918,29991231,BETAALDP
518,T33B,Valkenboskwartier Weimarstraat,20150921,29991231,BETAALDP
518,T12A,Bomenbuurt Laan van Meerdervoort,20150918,29991231,BETAALDP
518,T25H,Regentessekwartier Duinoord Reinkenstraat,20150918,29991231,BETAALDP
518,T43,Scheveningen Kuststrook max 120 minuten Pellenaarstraat E.O,20150901,29991231,BETAALDP
518,T33C,Valkenboskwartier Weimarstraat  gedeelte 18/24,20150921,29991231,BETAALDP
518,T18A,Laakkwartier  Maanweg max 120 minuten,20150918,29991231,BETAALDP
518,T25B,Regentessekwartier Duinoord Beeklaan Hoek Weimarstraat,20150918,29991231,BETAALDP
518,T14A,Geuzen  Statenkwartier A v. d. Goesstraat,20150918,29991231,BETAALDP
518,T33A,Valkenboskwartier Loosduinseweg,20150921,29991231,BETAALDP
518,T16A,Leidschenveen Ypenburg Brigantijnlaan,20150918,29991231,BETAALDP
518,T25L,Regentessekwartier Duinoord  Weimarstraat,20150918,29991231,BETAALDP
518,T35A,Bloemenbuurt winkels 18/21,20150921,29991231,BETAALDP
518,T25A,Regentessekwartier Duinoord Beeklaan hoek Teylerstraat,20150918,29991231,BETAALDP
518,T12B,Bomenbuurt Fahrenheitstraat,20150918,29991231,BETAALDP
518,T45,Pellenaerstraat E O,20150901,20150902,BETAALDP
518,T25K,Regentessekwartier Duinoord Waldekpyrmontkade,20150918,29991231,BETAALDP
518,T43D,Scheveningen Kuststrook max 120 minuten Gev.Deynootweg /Palace,20150921,29991231,BETAALDP
518,T25C,Regentessekwartier Duinoord Beeklaan hoek Galileistraat,20150918,29991231,BETAALDP
518,T43B,Scheveningen Kuststrook max 60 minuten Harstenhoekplein,20150921,29991231,BETAALDP
518,T10A,Benoordenhout  Hoytemastraat/ J.Bilderstraat,20150917,29991231,BETAALDP
512,KAZERNEPLN,Garage Kazerneplein,20150101,20151001,BETAALDP
546,546_BLZ1,Straatparkeren Blauwe Zone 1 (Leiden),20131021,20150901,BLAUWEZ
546,ZONE_7000,Zone 7000 dagkaart vergunninghouders,20150921,29991231,BETAALDP
200,200_CPKAY,Carpool afrit 20 Apeldoorn-Zuid (A1),20150505,29991231,CARPOOL
512,KWEEKLUST,Garage Kweeklust,20141212,20151001,BETAALDP
935,NBRUG,Noorderbrug,20121019,20150101,BETAALDP
935,935_NBRUG,Garage Noorderbrug (Maastricht),20150101,29991231,GARAGEP
935,SPARK,Stadspark,20121019,20150101,BETAALDP
935,935_SP2,Terrein Stadspark 2 (Maastricht),20150101,29991231,TERREINP
935,935_SP3,Terrein Stadspark 3 (Maastricht),20150101,29991231,TERREINP
935,935_SP1,Terrein Stadspark 1 (Maastricht),20150101,29991231,TERREINP
518,T8B,Archipel Bankastraat gedeeltelijk,20150917,20150921,BETAALDP
518,T08A,Archipel A.v.d. Spuyweg,20150929,29991231,BETAALDP
518,T8A,Archipel A. v. d. Spuyweg,20150917,20150921,BETAALDP
518,T08B,Archipel Bankastraat gedeeltelijk,20150929,29991231,BETAALDP
164,164_CPDEL,Carpool Delden-Hengelo A35 (Hengelo),20150710,29991231,CARPOOL
164,164_CPHEN,Carpool Hengelo A35/N739 (Hengelo),20150710,29991231,CARPOOL
473,473_ZUID,Terrein De Zuid (Zandvoort),20150513,29991231,TERREINP
164,164_PRHOO,P+R Hengelo-Oost (Hengelo),20150713,29991231,PARKRIDE
518,T9B,Scheveningen Achterland,20150917,20150921,BETAALDP
473,473_CENT,Garage Centrum (LDC) (Zandvoort),20150518,29991231,GARAGEP
518,T9A,"Scheveningen Achterland 1,70 onbeperkt",20150917,20150921,BETAALDP
473,473_LDC,Parkeergarage Centrum (LDC) (Zandvoort),20130930,20131001,GARAGEP
402,BS_TAL,Taludweg/Hyacintenlaan en omgeving,20151116,29991231,BETAALDP
518,T03A,Centrum Zuid Wagenstraat,20150918,29991231,BETAALDP
518,T22A,Morgenstond winkels Leyweg,20150918,29991231,BETAALDP
518,T43A,Scheveningen Kuststrook max 120 minuten Gev. Deynootplein,20150921,29991231,BETAALDP
405,405_CPHNO,Carpool Hoorn-Noord A7 (Zwaag),20150714,29991231,CARPOOL
405,405_PRKER,P+R Hoorn Kersenboogerd (Hoorn),20150714,29991231,PARKRIDE
200,WB,Vergunninggebied Walterbos,20150727,29991231,VERGUNP
200,BW,Vergunninggebied Centrum West,20150727,29991231,VERGUNP
546,546_KAAS,Straatparkeren Kaasmarkt (Leiden),20131021,20150901,BETAALDP
546,546_MORSS,Straatparkeren Morssingel (Leiden),20131021,20150901,BETAALDP
546,546_BLZ3,Straatparkeren Blauwe Zone 3 (Leiden),20131021,20150901,BLAUWEZ
642,642_PRSTAT,P+R Zwijndrecht,20150101,20150805,PARKRIDE
200,SZ1,Vergunninggebied Station Zuid sector 1,20150727,29991231,VERGUNP
546,546_LAMM,Straatparkeren Lammermarkt (Leiden),20131021,20150901,BETAALDP
546,546_BLZ6,Straatparkeren Blauwe Zone 6 (Leiden),20131021,20150901,BLAUWEZ
200,SZ2,Vergunninggebied Station Zuid sector 2,20150727,29991231,VERGUNP
546,546_LANG,Straatparkeren Langegracht (Leiden),20131021,20150901,BETAALDP
200,200_CPAHO,Carpool afrit 19 Hoenderloo (A1),20150505,29991231,CARPOOL
200,WW,vergunninggebied zone Welgelegen,20150717,20150728,VERGUNP
546,546_BLZ4,Straatparkeren Blauwe Zone 4 (Leiden),20131021,20150901,BLAUWEZ
200,BW3,Vergunninggebied Centrum West sector 3,20150727,29991231,VERGUNP
546,546_BLZ2,Straatparkeren Blauwe Zone 2 (Leiden),20131021,20150901,BLAUWEZ
546,546_Z2,Straatparkeren Zone 2 (Leiden),20131022,20150901,BETAALDP
200,200_CPKAR,Carpool afrit 21 Voorst (A1),20150505,29991231,CARPOOL
200,BB,Vergunninggebied Berg en Bos,20150727,29991231,VERGUNP
200,STAD,Totaal van alle vergunninggebieden,20150727,29991231,STADSBREED
200,200_CPLAN,Carpool afrit 24 Apeldoorn (A50),20151007,29991231,CARPOOL
546,ZONE_B2,Zone B2,20150915,29991231,BETAALDP
200,AS,Vergunninggebied Asselsestraat,20150727,29991231,VERGUNP
546,546_MOLE,Straatparkeren Molen de Valk (Leiden),20131021,20150901,BETAALDP
546,ZONE_B1,Zone B1,20150915,29991231,BETAALDP
546,546_GARE,Straatparkeren Garenmarkt (Leiden),20131021,20150901,BETAALDP
546,546_Z1,Straatparkeren Zone 1 (Leiden),20131022,20150901,BETAALDP
200,OR,Vergunninggebied Orpheus,20150727,29991231,VERGUNP
546,546_BLZ5,Straatparkeren Blauwe Zone 5 (Leiden),20131021,20150901,BLAUWEZ
200,WE,Vergunninggebied Welgelegen,20150727,29991231,VERGUNP
1883,SITTARD,Centrum Sittard,20150901,29991231,BETAALDP
1883,NETTOR,Parkeerterrein Nettorama,20150901,29991231,BETAALDP
1883,STATIONSPL,Stationsplein,20150801,29991231,BETAALDP
546,546_Z3,Straatparkeren Zone 3 (Leiden),20131022,20150901,BETAALDP
537,WINTER02,Winter Regulier,20151001,20151002,BETAALDP
537,537_BOUL,Garage Boulevard-Zeezijde (Katwijk),20150302,29991231,GARAGEP
537,PNOORDZUID,P-terreinen Noord en Zuid,20151001,20151009,BETAALDP
537,WINTER05,Winter Princestraat,20151001,20151002,BETAALDP
537,WINTER04,Winter Boulevard,20151001,20151002,BETAALDP
153,080501,Visserij terrein,20141216,20160101,BETAALDP
537,WINTER01A,Winter P-Noord/Zuid (dag),20151001,20151002,BETAALDP
537,SEIZOEN,SEIZOEN,20140401,20151001,BETAALDP
537,WINTER03,Winter Dagkaart (uur),20151001,20151002,BETAALDP
537,WINTER01,Winter P-Noord/Zuid (uur),20151001,20151002,BETAALDP
537,WINTER03A,Winter Dagkaart (dag),20151001,20151002,BETAALDP
537,BEPERKT,BEPERKT,20140401,20151001,BETAALDP
718,11,Boulevards,20150205,29991231,BETAALDP
718,13,Kenau H. en Kenau Hasselaarstr. Plein,20150205,29991231,BETAALDP
114,78130,Flintstraat,20151020,29991231,BETAALDP
114,114_CPZWA,Carpool Zwartemeer (Zwartemeer),20150622,29991231,CARPOOL
114,114_PREMM,P+R Emmen (Emmen),20150622,29991231,PARKRIDE
114,114_WILL,Garage Willinkplein (Emmen),20131008,29991231,GARAGEP
114,114_WEST,Garage Westerstraat (Emmen),20150312,29991231,GARAGEP
114,78129,Verlengde Spoorstraat,20151020,29991231,BETAALDP
114,78132,Markplein (GPP),20151016,29991231,BETAALDP
114,78131,Karbeel,20151020,29991231,BETAALDP
114,114_CPVEE,Carpool Veenoord (Veenoord),20150622,29991231,CARPOOL
513,SECTOR_5,Schouwburgplein,20150924,29991231,BETAALDP
513,SECTOR_2,Schil Oost,20150709,29991231,BETAALDP
363,T16C_U13,T16C_U13 PO Oldenaller/Cannenburg (beeindigd per 1 nov 2015),20131001,29991231,BETAALDP
513,SECTOR_6,Vossenburchkade,20150924,29991231,BETAALDP
513,SECTOR_3,Schil Noord,20150709,29991231,BETAALDP
363,T16C_U12,T16C_U12 PO Buitenveldert Noord excl Gaffelaarspad (vanaf 1 nov 2015),20131001,29991231,BETAALDP
513,SECTOR_4,Klein Amerika,20150924,29991231,BETAALDP
363,T16C_U14,T16C_U14 PO Groningenstraat  (beeindigd per 1 nov 2015),20131001,29991231,BETAALDP
200,CEN_WEST_3,Waterloseweg,20141017,20151111,BETAALDP
375,VGP_R,V_Rand (Beverwijk Binnenstad Rand),20140101,29991231,VP-OVERIG
375,VGP_BEVERP,V_Beverpln (Beverwijk Beverplein),20140101,20140102,VP-OVERIG
546,ZONE_A,Zone A,20160101,29991231,BETAALDP
375,VGP_GJ,Vergunning parkeren Graafjanstraat,20140101,29991231,VP-GRAJA
375,VGP_BAZAAR,V_Bazaar (Beverwijk Bazaar),20140101,29991231,VP-OVERIG
375,VGP_WAZ,V_WaZ (Wijk aan Zee),20140101,29991231,VP-OVERIG
375,VGP_C,V_Centrum (Beverwijk Binnenstad Centrum),20140101,29991231,VP-CENTRUM
546,ZONE_BAR,Zone Bargelaan,20160101,29991231,BETAALDP
375,VGP_ALG,Vergunning parkeren Algemeen,20140101,29991231,VP-ALG
546,ZONE_BER,Zone Berlagestraat,20160101,20160102,BETAALDP
70,70_PRFRA,P+R Station Franeker (Franeker),20150812,29991231,PARKRIDE
375,VGP_MPHM,V_Meerpl- Halvemaan (Beverwijk Meerplein en Halve Maan),20140101,29991231,VP-OVERIG
375,VGP_BZ,V_Blw Zn (Beverwijk Blauwe Zone),20140101,20140102,VP-OVERIG
70,70_CPFRA,Carpool Franeker A31 (Dongjum),20150812,29991231,CARPOOL
599,599_PRLOM,P+R Station Rotterdam Lombardijen (Rotterdam),20150825,29991231,PARKRIDE
599,599_CPSCH,Carpool Schieveensedijk (Rotterdam),20150825,29991231,CARPOOL
518,T08C,Archipel Ver Huelwg,20151119,29991231,BETAALDP
518,2C,Centrum West Westeinde,20151101,20151102,VERGUNP
518,T18F,Laakkwartier Van Musschenbroek/Jan van der Heijdenstr,20151125,29991231,BETAALDP
518,T11C,Bezuidenhout Midden (Noord),20150918,29991231,BETAALDP
518,T11F,Bezuidenhout  Theresiastraat,20151125,29991231,BETAALDP
518,T18E,Laakkwartier Spoorwijk,20151124,29991231,BETAALDP
119,119_KRATON,Kraton Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_PRMARY,Prinses Marijkestraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_BROUWE,Brouwersstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_OGTE,Straatparkeren Ogterop (Meppel),20131023,20151102,BETAALDP
119,119_GROEVE,Grote Oever Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_KROM,Straatparkeren Kromme Elleboog (Meppel),20131023,20151102,BETAALDP
119,119_BLEE,Straatparkeren Bleekerseiland (Meppel),20131023,20151102,BETAALDP
518,T11E,Bezuidenhout Oost,20151101,29991231,BETAALDP
119,119_KRAT,Straatparkeren Kratonstraat (Meppel),20131023,20151102,BETAALDP
119,119_STOOMB,Stoombootkade Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_TIMORS,Timorstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_HAVENS,Havenstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_BLEEKE,Bleekerseiland Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_WEERDD,Weerddwarsstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_HEERHT,Heerengracht hoogtarief Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_PRMAGR,Prinses Margrietlaan Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_SWAENE,Swaenenborg Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_MARKTS,Marktstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_KRELLE,Kromme Elleboog Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_STAD,Straatparkeren Stadhuis Mallegat (Meppel),20131112,20151102,GARAGEP
119,119_KOEK,Straatparkeren Koekoekstraat (Meppel),20131023,20151102,BETAALDP
119,119_VLESM,Vledder supermarkt Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_VLEDD3,Vledder Meppel straatparkeren,20151102,20151109,BETAALDP
119,119_WOLDST,Woldstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_PHKADE,Prins Hendrikkade Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_SLOTPL,Slotplantsoen Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_KOEKOE,Koekoekstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_OUDEBO,Oude Boazstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119SCHOOLS,Schoolstraat,20151113,20151114,BETAALDP
119,119_EENDRA,Eendrachtstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_CENT,Straatparkeren Centrum (Meppel),20131023,20151102,BETAALDP
119,119_SCHIL,Straatparkeren Schil (Meppel),20131023,20151102,BETAALDP
119,119_PELIKA,Pelikaanstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_OGTERO,P-Ogterop Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_EENDRR,Eendrachtstraat binnenring Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_HEERGR,Heerengracht Meppel straatparkeren,20151116,20151125,BETAALDP
119,119_ZUIDEI,Zuideinde Meppel straatparkeren,20151116,29991231,BETAALDP
119,119-PRMARY,Prinses Marijkestraat Meppel straatparkeren,20151102,20151103,BETAALDP
119,119_VLEDDE,Vledder Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_PRPLEI,Prinsenplein Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_HSMEEN,Harm Smeengekade Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_FLORES,Floresstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_VLED,Straatparkeren Vledder (Meppel),20131023,20151102,BETAALDP
119,119_NOORDE,Noordeinde Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_KEYS,Garage Keyserstroom (Meppel),20131010,20141109,GARAGEP
119,119_GRMARK,Groenmarkt Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_VLST,Straatparkeren Vledderstraat (Meppel),20131023,20151102,BETAALDP
119,119_BLEEKW,Bleekerseiland weg Meppel straatparkeren,20151117,29991231,BETAALDP
119,119_PRGRAC,Prinsengracht Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_OOSEIN,Oosteinde Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_KLOEVE,Kleine Oever Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_VLESTL,Vledderstraat Lidl Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_VLEDLP,Vledder langs oude woningen Meppel straatparkeren,20151117,29991231,BETAALDP
119,119_VLEDDK,Vledder dagkaart Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_PBLEEK,Parkeerterrein Bleekerseiland,20151116,29991231,BETAALDP
119,119_BSCHUU,Barend Schuurmanstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_GALMAN,Galmanspad Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_TOUWST,Touwstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_BOOMPJ,Boompjes Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_VLEDST,Vledderstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_SCHOOL,Schoolstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_DOORNB,Doornbosstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_WEERDS,Weerdstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_JAVAST,Javastraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_EMMAST,Emmastraat Meppel straatparkeren,20151102,20151103,BETAALDP
119,1196_EENDR,Eendrachtstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_DIRKJA,Dirk Jacobsstraat Meppel straatparkeren,20151116,29991231,BETAALDP
119,119_KINKHO,Kinkhorststraat Meppel straatparkeren,20151116,29991231,BETAALDP
1883,GELEEN,Centrum Geleen,20150901,29991231,BETAALDP
1883,STEENWEG,Parkeerterrein Steenweg,20121108,29991231,BETAALDP
546,ZONE_AT4,Zone A tarief 4,20150915,20160101,BETAALDP
546,ZONE_AT3,Zone A tarief 3,20150915,20160101,BETAALDP
546,ZONE_AT2,Zone A tarief 2,20150915,20160101,BETAALDP
203,203_CPSTR,Carpool Stroe A1/N310 (Stroe),20150507,29991231,CARPOOL
203,203_TORE,Terrein Torenplein (Barneveld),20131212,29991231,TERREINP
203,203_CPBNO,Carpool Barneveld-Noord (Barneveld),20150507,29991231,CARPOOL
363,GRV026STP,GRV026STP Staringplein garage,20151201,29991231,VERGUNP
203,203_GOWT,Terrein Gowthorpeplein (Barneveld),20131212,29991231,TERREINP
203,203_PRTRA,P+R Transferium Barneveld-Noord (Barneveld),20150507,29991231,PARKRIDE
203,203_CPHAR,Carpool Voorhuizen-Barneveld Harselaar A1 (Voorthuizen),20150507,29991231,CARPOOL
203,203_PRSTA,P+R Station Barneveld (Barneveld),20150507,29991231,PARKRIDE
203,203_CPA30,Carpool Barneveld A30 (Terschuur),20150507,29991231,CARPOOL
203,203_CPBSC,Carpool Barneveld-Scherpenzeel A30 (Barneveld),20150507,29991231,CARPOOL
